steam_id,app_id,recommended,hours_played
76561198417019960,1549180,Recommended,200.8 hrs on record(12.0 hrs at review time)
76561198417019960,2196290,Recommended,0.0 hrs on record
76561198417019960,851850,Recommended,18.6 hrs on record(8.3 hrs at review time)
76561198417019960,886900,Recommended,2.1 hrs on record(1.3 hrs at review time)
76561198417019960,234080,Recommended,7.5 hrs on record(6.0 hrs at review time)
76561198417019960,969990,Recommended,4.3 hrs on record(1.0 hrs at review time)
76561198417019960,911400,Recommended,14.3 hrs on record(10.7 hrs at review time)
76561198417019960,1651960,Recommended,12.0 hrs on record(0.4 hrs at review time)
76561198417019960,306130,Not Recommended,24.0 hrs on record(0.4 hrs at review time)
76561198417019960,651150,Not Recommended,3.8 hrs on record(2.9 hrs at review time)
76561198417019960,413150,Recommended,112.8 hrs on record(42.9 hrs at review time)
76561198417019960,3590,Recommended,14.3 hrs on record(3.5 hrs at review time)
76561198417019960,1037130,Recommended,16.2 hrs on record(2.0 hrs at review time)
76561198417019960,633230,Recommended,50.0 hrs on record(21.8 hrs at review time)
76561198417019960,559650,Recommended,19.3 hrs on record(2.9 hrs at review time)
76561198417019960,945360,Recommended,48.3 hrs on record(7.1 hrs at review time)
76561198417019960,532210,Recommended,14.4 hrs on record(13.2 hrs at review time)
76561199045405130,2231010,Not Recommended,0.2 hrs on record
76561198857348908,730,Recommended,404.5 hrs on record(403.5 hrs at review time)
76561198857348908,440,Recommended,45.6 hrs on record(42.3 hrs at review time)
76561198857348908,2231450,Recommended,21.4 hrs on record(13.6 hrs at review time)
76561198829587795,2143770,Recommended,97.6 hrs on record(5.5 hrs at review time)
76561198141218519,2143770,Recommended,5.6 hrs on record
76561198180183247,2141580,Not Recommended,0.0 hrs on record
76561198180183247,1448440,Recommended,71.8 hrs on record(44.0 hrs at review time)
76561198180183247,1846380,Not Recommended,43.5 hrs on record(3.6 hrs at review time)
76561198180183247,365670,Recommended,494.8 hrs on record(233.2 hrs at review time)
76561198180183247,235600,Recommended,92.9 hrs on record
76561198180183247,1325200,Not Recommended,526.9 hrs on record(130.3 hrs at review time)
76561198180183247,1245620,Not Recommended,159.7 hrs on record(2.0 hrs at review time)
76561198180183247,678960,Not Recommended,20.1 hrs on record
76561198180183247,570,Recommended,"2,066.7 hrs on record(1,860.1 hrs at review time)"
76561198180183247,236390,Not Recommended,"1,052.2 hrs on record(512.1 hrs at review time)"
76561198180183247,1262560,Not Recommended,11.4 hrs on record(1.7 hrs at review time)
76561198180183247,435150,Recommended,94.1 hrs on record(54.4 hrs at review time)
76561198180183247,813780,Recommended,246.1 hrs on record(41.9 hrs at review time)
76561198180183247,578080,Not Recommended,128.5 hrs on record(65.1 hrs at review time)
76561198858733754,2253470,Not Recommended,38.5 hrs on record(38.4 hrs at review time)
76561198858733754,1583500,Recommended,36.9 hrs on record(15.7 hrs at review time)
76561198858733754,1767310,Recommended,1.5 hrs on record(0.2 hrs at review time)
76561198858733754,1760190,Recommended,0.0 hrs on record
76561198858733754,1237970,Recommended,562.0 hrs on record(23.2 hrs at review time)
76561198858733754,1178830,Recommended,3.7 hrs on record(1.2 hrs at review time)
76561198858733754,838380,Recommended,76.0 hrs on record(62.2 hrs at review time)
76561198858733754,1139900,Recommended,57.7 hrs on record(9.7 hrs at review time)
76561198858733754,359550,Recommended,627.1 hrs on record(13.1 hrs at review time)
76561198858733754,1329410,Recommended,209.3 hrs on record(0.4 hrs at review time)
76561198858733754,863550,Recommended,62.2 hrs on record(4.5 hrs at review time)
76561198858733754,662960,Recommended,4.2 hrs on record(0.7 hrs at review time)
76561198858733754,1083820,Recommended,72.5 hrs on record(30.3 hrs at review time)
76561198248695550,2154650,Recommended,3.6 hrs on record(3.3 hrs at review time)
76561198248695550,393220,Recommended,27.3 hrs on record(26.8 hrs at review time)
76561198248695550,1817230,Recommended,0.3 hrs on record
76561198248695550,1572270,Recommended,5.3 hrs on record(3.3 hrs at review time)
76561198248695550,1122720,Recommended,11.6 hrs on record
76561198248695550,440310,Recommended,203.3 hrs on record(187.2 hrs at review time)
76561198248695550,530320,Recommended,19.2 hrs on record(18.5 hrs at review time)
76561198248695550,770460,Recommended,2.5 hrs on record(1.6 hrs at review time)
76561198248695550,735570,Recommended,3.5 hrs on record(0.2 hrs at review time)
76561198248695550,72850,Recommended,54.3 hrs on record(35.7 hrs at review time)
76561199262468219,2262770,Recommended,4.5 hrs on record(4.1 hrs at review time)
76561199262468219,945360,Recommended,16.4 hrs on record(15.3 hrs at review time)
76561199262468219,1067850,Recommended,9.9 hrs on record
76561199262468219,1118200,Recommended,57.0 hrs on record(42.7 hrs at review time)
76561199262468219,2232840,Recommended,26.0 hrs on record(25.2 hrs at review time)
76561199262468219,1240210,Recommended,43.6 hrs on record(8.3 hrs at review time)
76561199262468219,322170,Recommended,165.8 hrs on record(17.6 hrs at review time)
76561199262468219,1721470,Recommended,28.3 hrs on record(11.4 hrs at review time)
76561198032143488,2172860,Recommended,0.0 hrs on record
76561198032143488,1817361,Recommended,0.0 hrs on record
76561198032143488,294590,Recommended,2.1 hrs on record
76561198032143488,1824220,Recommended,30.3 hrs on record(24.3 hrs at review time)
76561198032143488,1599340,Not Recommended,499.6 hrs on record(495.7 hrs at review time)
76561198032143488,1517290,Not Recommended,9.7 hrs on record(8.8 hrs at review time)
76561198032143488,828790,Recommended,0.0 hrs on record
76561198032143488,975400,Recommended,0.0 hrs on record
76561198032143488,1443780,Recommended,0.0 hrs on record
76561198032143488,1629000,Recommended,0.0 hrs on record
76561198032143488,204450,Recommended,0.4 hrs on record
76561198032143488,1782450,Recommended,0.0 hrs on record
76561198032143488,312670,Recommended,4.9 hrs on record(3.5 hrs at review time)
76561198032143488,301840,Recommended,0.9 hrs on record(0.7 hrs at review time)
76561198032143488,552500,Recommended,364.3 hrs on record(316.7 hrs at review time)
76561198032143488,699130,Recommended,82.7 hrs on record(17.8 hrs at review time)
76561198032143488,858820,Recommended,15.7 hrs on record(6.2 hrs at review time)
76561198032143488,1174180,Not Recommended,531.6 hrs on record(198.1 hrs at review time)
76561199087020303,552500,Not Recommended,28.8 hrs on record(24.6 hrs at review time)
76561199087020303,378649,Not Recommended,0.0 hrs on record
76561199087020303,814380,Not Recommended,6.0 hrs on record
76561199087020303,332200,Recommended,12.0 hrs on record
76561199087020303,2241560,Not Recommended,0.1 hrs on record
76561199087020303,1532690,Not Recommended,0.9 hrs on record
76561199087020303,668550,Not Recommended,0.3 hrs on record
76561199087020303,2208920,Not Recommended,43.7 hrs on record
76561199087020303,2058180,Not Recommended,15.6 hrs on record(7.4 hrs at review time)
76561199087020303,1235140,Not Recommended,28.0 hrs on record
76561199087020303,638970,Not Recommended,10.4 hrs on record(10.3 hrs at review time)
76561199087020303,774361,Not Recommended,1.7 hrs on record
76561199087020303,1245620,Not Recommended,650.2 hrs on record(0.7 hrs at review time)
76561199087020303,1034860,Not Recommended,8.2 hrs on record
76561199087020303,606880,Not Recommended,6.4 hrs on record(3.6 hrs at review time)
76561199087020303,1238000,Not Recommended,26.5 hrs on record(12.1 hrs at review time)
76561199087020303,892970,Not Recommended,124.0 hrs on record(80.1 hrs at review time)
76561199087020303,1446780,Not Recommended,259.5 hrs on record(83.5 hrs at review time)
76561199087020303,1174180,Not Recommended,29.6 hrs on record(17.1 hrs at review time)
76561199087020303,720560,Recommended,52.9 hrs on record(27.3 hrs at review time)
76561199087020303,1369630,Not Recommended,13.9 hrs on record(11.7 hrs at review time)
76561199087020303,362490,Not Recommended,0.2 hrs on record
76561199087020303,1062110,Not Recommended,14.0 hrs on record
76561199087020303,812140,Not Recommended,2.4 hrs on record
76561199087020303,524220,Not Recommended,39.0 hrs on record(19.2 hrs at review time)
76561199087020303,692850,Not Recommended,45.0 hrs on record(24.0 hrs at review time)
76561199087020303,1123050,Not Recommended,1.0 hrs on record
76561199087020303,529660,Not Recommended,3.3 hrs on record
76561199087020303,881100,Not Recommended,1.9 hrs on record
76561199087020303,377160,Not Recommended,47.8 hrs on record(15.0 hrs at review time)
76561199087020303,1041720,Not Recommended,81.2 hrs on record(23.1 hrs at review time)
76561199087020303,894020,Not Recommended,2.1 hrs on record
76561199087020303,388410,Not Recommended,8.4 hrs on record
76561199087020303,1328670,Not Recommended,233.4 hrs on record(72.0 hrs at review time)
76561199087020303,680420,Not Recommended,138.1 hrs on record(57.3 hrs at review time)
76561199087020303,921570,Not Recommended,14.8 hrs on record(4.0 hrs at review time)
76561199087020303,291650,Not Recommended,91.5 hrs on record(35.4 hrs at review time)
76561199087020303,393520,Not Recommended,1.9 hrs on record
76561199087020303,743890,Not Recommended,1.9 hrs on record
76561199087020303,269650,Not Recommended,0.4 hrs on record
76561199087020303,237930,Not Recommended,4.0 hrs on record
76561198043254456,2169120,Recommended,23.4 hrs on record
76561199089249630,2231450,Recommended,157.7 hrs on record
76561199089249630,1046030,Recommended,9.4 hrs on record(6.6 hrs at review time)
76561199089249630,362930,Recommended,0.7 hrs on record(0.7 hrs at review time)
76561199089249630,522940,Recommended,1.7 hrs on record(0.9 hrs at review time)
76561199089249630,574820,Recommended,0.2 hrs on record
76561199089249630,1572810,Recommended,0.2 hrs on record
76561199089249630,1910580,Recommended,0.9 hrs on record
76561199089249630,1599250,Recommended,0.3 hrs on record
76561199089249630,1281930,Recommended,370.0 hrs on record(294.6 hrs at review time)
76561199089249630,1948280,Recommended,10.7 hrs on record(5.7 hrs at review time)
76561199089249630,105600,Recommended,418.7 hrs on record(77.8 hrs at review time)
76561199089249630,322170,Recommended,101.8 hrs on record(26.0 hrs at review time)
76561199089249630,730,Recommended,191.4 hrs on record(30.7 hrs at review time)
76561199089249630,4000,Recommended,207.1 hrs on record(8.3 hrs at review time)
76561199089249630,440,Recommended,192.6 hrs on record(179.2 hrs at review time)
76561199089249630,945360,Recommended,40.2 hrs on record(16.0 hrs at review time)
76561199272593735,1646690,Recommended,0.0 hrs on record
76561199272593735,108600,Recommended,0.7 hrs on record(0.5 hrs at review time)
76561199272593735,642250,Recommended,0.0 hrs on record
76561199272593735,1167630,Recommended,28.1 hrs on record(8.6 hrs at review time)
76561199272593735,2158730,Recommended,5.7 hrs on record
76561199272593735,249130,Recommended,12.7 hrs on record(2.7 hrs at review time)
76561199272593735,1533390,Not Recommended,0.5 hrs on record
76561199272593735,1454400,Recommended,437.6 hrs on record(39.0 hrs at review time)
76561199272593735,2369390,Recommended,11.8 hrs on record(4.6 hrs at review time)
76561199272593735,1147690,Recommended,33.7 hrs on record(3.4 hrs at review time)
76561199272593735,1592190,Recommended,36.3 hrs on record(35.8 hrs at review time)
76561199272593735,1274570,Not Recommended,0.3 hrs on record
76561199272593735,667970,Recommended,7.8 hrs on record(1.5 hrs at review time)
76561199272593735,1053680,Recommended,3.5 hrs on record
76561199272593735,945360,Not Recommended,1.7 hrs on record(1.4 hrs at review time)
76561199272593735,220200,Not Recommended,0.1 hrs on record
76561199272593735,263760,Not Recommended,0.1 hrs on record
76561199272593735,526870,Recommended,10.5 hrs on record(3.0 hrs at review time)
76561199272593735,429050,Recommended,1.4 hrs on record
76561199272593735,1896390,Recommended,3.2 hrs on record(0.6 hrs at review time)
76561199272593735,1215390,Recommended,0.3 hrs on record
76561199272593735,555160,Recommended,5.2 hrs on record(0.3 hrs at review time)
76561199272593735,804490,Recommended,3.2 hrs on record(0.5 hrs at review time)
76561199272593735,1888930,Not Recommended,34.1 hrs on record(0.4 hrs at review time)
76561199272593735,362930,Recommended,0.3 hrs on record
76561199272593735,471810,Recommended,0.9 hrs on record(0.6 hrs at review time)
76561199272593735,1702320,Recommended,0.2 hrs on record
76561199272593735,32440,Recommended,3.3 hrs on record(3.3 hrs at review time)
76561199272593735,1039880,Not Recommended,1.2 hrs on record
76561199272593735,629520,Recommended,70.3 hrs on record(7.7 hrs at review time)
76561199272593735,250820,Not Recommended,56.5 hrs on record(15.4 hrs at review time)
76561199272593735,2023050,Recommended,3.4 hrs on record(0.1 hrs at review time)
76561199272593735,1142500,Recommended,21.0 hrs on record(7.5 hrs at review time)
76561199272593735,1072120,Not Recommended,2.3 hrs on record(0.3 hrs at review time)
76561199272593735,573090,Recommended,51.5 hrs on record(6.9 hrs at review time)
76561199272593735,674940,Recommended,39.7 hrs on record(26.8 hrs at review time)
76561199272593735,1496790,Not Recommended,1.8 hrs on record(1.5 hrs at review time)
76561199272593735,397540,Recommended,10.5 hrs on record(2.2 hrs at review time)
76561199272593735,1326470,Recommended,"1,148.4 hrs on record(21.8 hrs at review time)"
76561199272593735,221100,Not Recommended,2.4 hrs on record(1.4 hrs at review time)
76561199272593735,1987080,Recommended,12.3 hrs on record(4.1 hrs at review time)
76561199272593735,252490,Recommended,30.9 hrs on record(5.3 hrs at review time)
76561199272593735,365670,Recommended,32.8 hrs on record(3.5 hrs at review time)
76561199272593735,346110,Not Recommended,195.8 hrs on record(193.6 hrs at review time)
76561199272593735,415350,Recommended,2.6 hrs on record(2.1 hrs at review time)
76561199272593735,1255630,Recommended,6.2 hrs on record(1.3 hrs at review time)
76561199272593735,629730,Recommended,11.7 hrs on record(4.2 hrs at review time)
76561199272593735,240720,Recommended,37.4 hrs on record(6.5 hrs at review time)
76561199272593735,629760,Not Recommended,252.5 hrs on record(3.9 hrs at review time)
76561199272593735,400040,Recommended,"1,764.7 hrs on record(20.6 hrs at review time)"
76561199272593735,739630,Recommended,6.7 hrs on record(3.4 hrs at review time)
76561199272593735,440,Recommended,14.1 hrs on record(3.2 hrs at review time)
76561199272593735,1174180,Recommended,36.0 hrs on record(3.0 hrs at review time)
76561199272593735,285900,Recommended,76.1 hrs on record(3.0 hrs at review time)
76561199272593735,271590,Recommended,30.1 hrs on record(3.6 hrs at review time)
76561199272593735,4000,Not Recommended,8.3 hrs on record(0.1 hrs at review time)
76561199272593735,1782210,Recommended,2.5 hrs on record(0.2 hrs at review time)
76561199272593735,1470110,Recommended,4.1 hrs on record
76561199272593735,359550,Recommended,107.3 hrs on record(0.3 hrs at review time)
76561199272593735,1276390,Not Recommended,2.5 hrs on record(0.4 hrs at review time)
76561199272593735,1419170,Recommended,52.5 hrs on record(1.1 hrs at review time)
76561199272593735,508440,Recommended,39.2 hrs on record(4.2 hrs at review time)
76561199272593735,1118200,Recommended,162.8 hrs on record(12.7 hrs at review time)
76561199052709646,2248760,Not Recommended,18.0 hrs on record(7.9 hrs at review time)
76561198433678144,2143770,Recommended,21.4 hrs on record(10.9 hrs at review time)
76561199522079431,2231450,Recommended,14.8 hrs on record(12.0 hrs at review time)
76561198992222535,2171440,Recommended,24.8 hrs on record
76561198992222535,1388880,Recommended,14.1 hrs on record
76561198444940079,2168590,Not Recommended,135.5 hrs on record(134.7 hrs at review time)
76561198444940079,1097420,Not Recommended,37.0 hrs on record(7.8 hrs at review time)
76561198105174615,2161370,Not Recommended,0.0 hrs on record
76561198105174615,1774580,Not Recommended,30.5 hrs on record(24.0 hrs at review time)
76561198105174615,469600,Recommended,54.5 hrs on record(49.0 hrs at review time)
76561198105174615,1240440,Not Recommended,72.2 hrs on record(21.2 hrs at review time)
76561198017162853,1911520,Recommended,0.0 hrs on record
76561198017162853,2141580,Not Recommended,0.0 hrs on record
76561198017162853,1669980,Not Recommended,14.4 hrs on record(8.3 hrs at review time)
76561198017162853,2059190,Recommended,0.0 hrs on record
76561198017162853,2109315,Recommended,0.0 hrs on record
76561198017162853,2050650,Recommended,54.1 hrs on record(53.3 hrs at review time)
76561198017162853,1451090,Recommended,56.6 hrs on record(0.5 hrs at review time)
76561198017162853,1129580,Recommended,15.5 hrs on record(9.4 hrs at review time)
76561198017162853,534380,Not Recommended,44.0 hrs on record
76561198017162853,1684660,Recommended,2.2 hrs on record(1.6 hrs at review time)
76561198017162853,719040,Not Recommended,21.8 hrs on record(11.4 hrs at review time)
76561198017162853,1451940,Recommended,10.5 hrs on record(10.4 hrs at review time)
76561198017162853,1761390,Recommended,7.3 hrs on record(0.5 hrs at review time)
76561198017162853,1245620,Not Recommended,76.1 hrs on record(4.0 hrs at review time)
76561198017162853,898750,Recommended,82.8 hrs on record(62.7 hrs at review time)
76561198017162853,1158310,Not Recommended,961.5 hrs on record(357.1 hrs at review time)
76561198017162853,885970,Recommended,76.1 hrs on record(50.2 hrs at review time)
76561198017162853,748040,Recommended,14.2 hrs on record(14.2 hrs at review time)
76561198017162853,1151340,Recommended,0.9 hrs on record
76561198017162853,9010,Recommended,0.2 hrs on record
76561198017162853,1299320,Recommended,5.5 hrs on record
76561198017162853,466300,Recommended,28.0 hrs on record(13.6 hrs at review time)
76561198017162853,1327080,Recommended,3.6 hrs on record(1.4 hrs at review time)
76561198017162853,3730,Recommended,2.1 hrs on record(0.1 hrs at review time)
76561198017162853,1229420,Not Recommended,6.6 hrs on record(5.0 hrs at review time)
76561198017162853,953490,Recommended,6.6 hrs on record
76561198017162853,403640,Not Recommended,19.9 hrs on record
76561198017162853,1259360,Not Recommended,0.0 hrs on record
76561198017162853,464920,Not Recommended,8.8 hrs on record
76561198017162853,495420,Not Recommended,19.0 hrs on record(1.5 hrs at review time)
76561198017162853,848450,Recommended,21.7 hrs on record(21.4 hrs at review time)
76561198017162853,261550,Not Recommended,89.4 hrs on record(5.6 hrs at review time)
76561198017162853,632470,Recommended,8.8 hrs on record(7.4 hrs at review time)
76561198017162853,1167450,Recommended,4.1 hrs on record(0.4 hrs at review time)
76561198017162853,412020,Recommended,38.9 hrs on record
76561198017162853,958260,Recommended,55.4 hrs on record
76561198017162853,233860,Recommended,141.1 hrs on record(77.9 hrs at review time)
76561198017162853,692850,Recommended,26.4 hrs on record(15.7 hrs at review time)
76561198017162853,994730,Recommended,5.8 hrs on record(1.2 hrs at review time)
76561198017162853,779340,Recommended,240.3 hrs on record(47.3 hrs at review time)
76561198017162853,859580,Not Recommended,271.7 hrs on record(3.0 hrs at review time)
76561198017162853,812140,Not Recommended,61.5 hrs on record(54.6 hrs at review time)
76561198017162853,790820,Recommended,55.7 hrs on record(39.5 hrs at review time)
76561198017162853,838350,Not Recommended,51.5 hrs on record(20.2 hrs at review time)
76561198017162853,582010,Not Recommended,290.1 hrs on record(196.4 hrs at review time)
76561198017162853,838310,Recommended,2.8 hrs on record(2.5 hrs at review time)
76561198017162853,323190,Recommended,39.3 hrs on record(16.3 hrs at review time)
76561198017162853,435150,Recommended,197.4 hrs on record(96.8 hrs at review time)
76561198017162853,379430,Recommended,34.1 hrs on record(18.5 hrs at review time)
76561198017162853,357310,Not Recommended,0.3 hrs on record
76561198017162853,262060,Recommended,34.9 hrs on record(4.7 hrs at review time)
76561198017162853,584140,Recommended,0.0 hrs on record
76561198017162853,282140,Recommended,9.8 hrs on record
76561198017162853,538020,Not Recommended,0.0 hrs on record
76561198017162853,506970,Not Recommended,0.0 hrs on record
76561198017162853,490650,Not Recommended,0.0 hrs on record
76561198017162853,506800,Not Recommended,0.0 hrs on record
76561198017162853,363150,Not Recommended,28.5 hrs on record(18.1 hrs at review time)
76561198017162853,530620,Not Recommended,2.6 hrs on record(2.4 hrs at review time)
76561198017162853,418240,Recommended,14.4 hrs on record(8.3 hrs at review time)
76561198017162853,428550,Recommended,3.5 hrs on record(3.4 hrs at review time)
76561198017162853,289070,Not Recommended,171.9 hrs on record(14.5 hrs at review time)
76561198017162853,412830,Recommended,0.4 hrs on record
76561198017162853,428690,Not Recommended,2.9 hrs on record(1.4 hrs at review time)
76561198017162853,264710,Recommended,34.1 hrs on record(18.9 hrs at review time)
76561198017162853,360170,Not Recommended,0.9 hrs on record
76561198017162853,390340,Not Recommended,6.0 hrs on record(5.8 hrs at review time)
76561198017162853,394360,Recommended,573.3 hrs on record(82.1 hrs at review time)
76561198017162853,203160,Not Recommended,14.0 hrs on record
76561198017162853,435881,Not Recommended,0.0 hrs on record
76561198017162853,281990,Recommended,245.3 hrs on record(67.9 hrs at review time)
76561198017162853,347830,Not Recommended,1.1 hrs on record
76561198017162853,252490,Not Recommended,2.4 hrs on record
76561198017162853,359230,Not Recommended,0.9 hrs on record
76561198017162853,377160,Not Recommended,171.9 hrs on record(158.5 hrs at review time)
76561198017162853,223810,Recommended,1.9 hrs on record(1.8 hrs at review time)
76561198017162853,240760,Recommended,48.8 hrs on record(48.8 hrs at review time)
76561198017162853,311730,Recommended,14.2 hrs on record(13.1 hrs at review time)
76561198017162853,268050,Recommended,20.1 hrs on record
76561198017162853,333950,Recommended,7.3 hrs on record(5.6 hrs at review time)
76561198017162853,333600,Recommended,7.5 hrs on record(4.3 hrs at review time)
76561198017162853,242920,Recommended,20.2 hrs on record(14.6 hrs at review time)
76561198017162853,203770,Recommended,"2,431.9 hrs on record(1,532.4 hrs at review time)"
76561198028086373,218620,Recommended,36.6 hrs on record(36.4 hrs at review time)
76561198028086373,2248760,Recommended,10.7 hrs on record(9.2 hrs at review time)
76561198028086373,1307890,Recommended,35.6 hrs on record(21.4 hrs at review time)
76561198028086373,393380,Recommended,16.2 hrs on record(10.1 hrs at review time)
76561198028086373,1240440,Recommended,28.4 hrs on record(24.4 hrs at review time)
76561198028086373,221100,Recommended,15.5 hrs on record(3.3 hrs at review time)
76561198028086373,413150,Recommended,76.0 hrs on record(34.8 hrs at review time)
76561198028086373,433850,Recommended,18.4 hrs on record(15.6 hrs at review time)
76561198028086373,304930,Recommended,64.0 hrs on record(13.2 hrs at review time)
76561198028086373,226700,Not Recommended,13.0 hrs on record(12.9 hrs at review time)
76561198028086373,248570,Recommended,30.3 hrs on record(7.9 hrs at review time)
76561198028086373,209080,Recommended,10.9 hrs on record(6.8 hrs at review time)
76561198028086373,730,Recommended,"1,108.7 hrs on record(84.9 hrs at review time)"
76561198028086373,4000,Recommended,328.0 hrs on record(150.5 hrs at review time)
76561198043307393,2241560,Not Recommended,4.3 hrs on record
76561198043307393,1359980,Recommended,10.0 hrs on record(9.6 hrs at review time)
76561198043307393,707030,Not Recommended,23.0 hrs on record(18.3 hrs at review time)
76561198043307393,1745510,Recommended,29.0 hrs on record(14.3 hrs at review time)
76561198043307393,519860,Recommended,31.9 hrs on record(31.6 hrs at review time)
76561198043307393,1549750,Recommended,4.9 hrs on record
76561198043307393,105600,Recommended,114.5 hrs on record(108.6 hrs at review time)
76561198120743121,2239550,Not Recommended,0.8 hrs on record(0.4 hrs at review time)
76561198120743121,564792,Not Recommended,0.0 hrs on record
76561198120743121,1671200,Not Recommended,0.9 hrs on record
76561198120743121,22380,Recommended,102.5 hrs on record(67.2 hrs at review time)
76561198120743121,292030,Recommended,54.9 hrs on record(15.4 hrs at review time)
76561198120743121,12210,Recommended,288.4 hrs on record(84.8 hrs at review time)
76561198120743121,203140,Recommended,132.0 hrs on record(121.2 hrs at review time)
76561198120743121,10500,Recommended,318.9 hrs on record(199.9 hrs at review time)
76561198120743121,307690,Recommended,260.7 hrs on record(186.9 hrs at review time)
76561198120743121,34330,Recommended,22.8 hrs on record(11.6 hrs at review time)
76561198120743121,394360,Recommended,"1,657.6 hrs on record(57.2 hrs at review time)"
76561198120743121,236850,Recommended,437.1 hrs on record(226.3 hrs at review time)
76561198120743121,67370,Recommended,19.0 hrs on record(7.7 hrs at review time)
76561198120743121,113400,Recommended,21.5 hrs on record(21.2 hrs at review time)
76561198120743121,364470,Recommended,65.1 hrs on record
76561198120743121,238960,Recommended,29.1 hrs on record(26.1 hrs at review time)
76561198120743121,698780,Recommended,135.9 hrs on record(5.9 hrs at review time)
76561198120743121,270370,Recommended,14.8 hrs on record(3.2 hrs at review time)
76561198120743121,349480,Recommended,7.8 hrs on record(5.0 hrs at review time)
76561199124240790,2157340,Recommended,1.6 hrs on record
76561199124240790,990080,Recommended,62.3 hrs on record(38.5 hrs at review time)
76561199124240790,489830,Recommended,62.9 hrs on record(57.6 hrs at review time)
76561199124240790,1313140,Recommended,20.7 hrs on record(12.0 hrs at review time)
76561199215703203,2231450,Recommended,21.4 hrs on record
76561198887977205,1062520,Recommended,5.6 hrs on record(4.6 hrs at review time)
76561198887977205,914710,Recommended,0.9 hrs on record
76561198887977205,2171440,Recommended,4.0 hrs on record
76561198887977205,1036240,Recommended,7.9 hrs on record
76561198887977205,413150,Recommended,44.3 hrs on record
76561198887977205,1942280,Recommended,15.8 hrs on record
76561198887977205,1794680,Recommended,23.9 hrs on record
76561198887977205,1169040,Recommended,14.7 hrs on record
76561198887977205,757320,Recommended,12.1 hrs on record(12.0 hrs at review time)
76561198887977205,1432860,Recommended,22.3 hrs on record
76561198887977205,1245620,Recommended,13.5 hrs on record(13.2 hrs at review time)
76561198887977205,606150,Not Recommended,0.5 hrs on record
76561198887977205,858820,Not Recommended,1.1 hrs on record
76561198887977205,1121640,Not Recommended,2.1 hrs on record
76561198887977205,105600,Recommended,99.8 hrs on record(78.5 hrs at review time)
76561198887977205,739630,Recommended,7.2 hrs on record(6.2 hrs at review time)
76561198887977205,289070,Recommended,59.5 hrs on record(58.7 hrs at review time)
76561198887977205,1084600,Not Recommended,10.7 hrs on record
76561198887977205,1948280,Recommended,4.2 hrs on record
76561199015033990,2171440,Recommended,0.4 hrs on record
76561199015033990,632470,Recommended,46.0 hrs on record(13.6 hrs at review time)
76561199015033990,1002300,Recommended,43.4 hrs on record(11.7 hrs at review time)
76561199015033990,678950,Recommended,100.1 hrs on record(29.5 hrs at review time)
76561199015033990,570,Not Recommended,745.3 hrs on record(127.8 hrs at review time)
76561198179226667,2143770,Recommended,1.4 hrs on record
76561198179226667,1540150,Recommended,3.2 hrs on record
76561198179226667,976730,Not Recommended,13.7 hrs on record(7.2 hrs at review time)
76561198179226667,730,Recommended,"1,165.2 hrs on record(125.4 hrs at review time)"
76561198179226667,239030,Recommended,5.0 hrs on record(0.1 hrs at review time)
76561198179226667,550,Recommended,"3,156.2 hrs on record(2,544.8 hrs at review time)"
76561199384944726,2248760,Recommended,12.5 hrs on record(11.9 hrs at review time)
76561199384944726,812140,Recommended,103.8 hrs on record(14.4 hrs at review time)
76561199384944726,261550,Recommended,31.4 hrs on record(9.1 hrs at review time)
76561199384944726,1238840,Recommended,220.3 hrs on record(6.8 hrs at review time)
76561198049463342,2172860,Not Recommended,0.0 hrs on record
76561198049463342,1158310,Recommended,238.8 hrs on record(30.2 hrs at review time)
76561198049463342,1205430,Not Recommended,0.0 hrs on record
76561198049463342,1286830,Recommended,48.3 hrs on record(8.0 hrs at review time)
76561198049463342,275850,Not Recommended,55.7 hrs on record(24.4 hrs at review time)
76561198049463342,218620,Recommended,"1,025.9 hrs on record(565.9 hrs at review time)"
76561198061019858,1152310,Recommended,55.7 hrs on record(20.8 hrs at review time)
76561198061019858,2231450,Recommended,12.1 hrs on record(10.9 hrs at review time)
76561198061019858,1502990,Recommended,55.2 hrs on record(49.4 hrs at review time)
76561198061019858,1999770,Recommended,87.8 hrs on record(18.7 hrs at review time)
76561198061019858,329440,Recommended,27.1 hrs on record
76561198061019858,202530,Not Recommended,6.7 hrs on record
76561198061019858,1049890,Recommended,11.1 hrs on record(3.2 hrs at review time)
76561198061019858,1257290,Recommended,43.5 hrs on record(23.0 hrs at review time)
76561198061019858,1121560,Recommended,45.1 hrs on record
76561198061019858,1502980,Recommended,47.8 hrs on record(34.5 hrs at review time)
76561198061019858,1932160,Recommended,30.8 hrs on record(21.0 hrs at review time)
76561198061019858,774511,Not Recommended,21.3 hrs on record(2.3 hrs at review time)
76561198061019858,1502970,Recommended,67.3 hrs on record(19.6 hrs at review time)
76561198061019858,1384160,Recommended,16.1 hrs on record(12.4 hrs at review time)
76561198061019858,314710,Recommended,24.2 hrs on record(23.9 hrs at review time)
76561198061019858,1665130,Recommended,30.0 hrs on record(29.5 hrs at review time)
76561198061019858,1859470,Recommended,6.4 hrs on record
76561198061019858,1237320,Recommended,46.2 hrs on record(23.5 hrs at review time)
76561198061019858,71250,Not Recommended,12.2 hrs on record
